initial_tree_size,num_insertions,num_range_query,num_experiments,epoch_number,pointers_count,pointers_allocated_total,ratio,tree_gibs,
45000000,22500000,22500000,1,360,7609568,31401386,0.242332,0.907131,
45000000,22500000,22500000,1,361,7616111,31475561,0.241969,0.907911,
45000000,22500000,22500000,1,362,7621682,31549238,0.241581,0.908575,
45000000,22500000,22500000,1,363,7626753,31620223,0.241199,0.90918,
45000000,22500000,22500000,1,364,7630664,31691906,0.240776,0.909646,
45000000,22500000,22500000,1,365,7638517,31766389,0.240459,0.910582,
45000000,22500000,22500000,1,366,7645308,31837762,0.240133,0.911392,
45000000,22500000,22500000,1,367,7648134,31908899,0.239687,0.911729,
45000000,22500000,22500000,1,368,7653554,31981356,0.239313,0.912375,
45000000,22500000,22500000,1,369,7657903,32050682,0.238931,0.912893,
45000000,22500000,22500000,1,370,7665146,32121984,0.238626,0.913757,
45000000,22500000,22500000,1,371,7670620,32192910,0.23827,0.914409,
45000000,22500000,22500000,1,372,7677052,32264318,0.237942,0.915176,
45000000,22500000,22500000,1,373,7685150,32336930,0.237659,0.916141,
45000000,22500000,22500000,1,374,7697976,32415220,0.23748,0.91767,
45000000,22500000,22500000,1,375,7706446,32488946,0.237202,0.91868,
45000000,22500000,22500000,1,376,7714963,32564993,0.23691,0.919695,
45000000,22500000,22500000,1,377,7723410,32643131,0.236601,0.920702,
45000000,22500000,22500000,1,378,7724227,32711654,0.236131,0.9208,
45000000,22500000,22500000,1,379,7729174,32785936,0.235747,0.921389,
45000000,22500000,22500000,1,380,7731662,32858566,0.235301,0.921686,
45000000,22500000,22500000,1,381,7742792,32931927,0.235115,0.923013,
45000000,22500000,22500000,1,382,7743002,33001992,0.234622,0.923038,
45000000,22500000,22500000,1,383,7750173,33075237,0.23432,0.923893,
